customer_id,date,minutes_watched,pages_viewed,activity_score
C100441,2025-03-31,3,11,64.1
C100441,2025-04-30,9,15,50.8
C100441,2025-05-31,44,0,92.0
C100441,2025-06-30,16,0,44.8
C100441,2025-07-31,22,16,91.8
C100441,2025-08-31,31,4,82.9
C100441,2025-09-30,23,6,53.4
C100441,2025-10-31,14,10,40.1
C100442,2024-11-30,11,12,66.2
C100442,2024-12-31,18,18,50.8
C100442,2025-01-31,17,13,53.0
C100442,2025-02-28,20,0,57.0
C100442,2025-03-31,5,2,25.0
C100442,2025-04-30,11,6,43.9
C100442,2025-05-31,25,11,20.3
C100442,2025-06-30,20,11,50.1
C100442,2025-07-31,19,11,71.6
C100442,2025-08-31,7,8,82.5
C100442,2025-09-30,31,15,71.1
C100442,2025-10-31,33,21,58.4
C100443,2024-11-30,12,8,100.0
C100443,2024-12-31,7,7,24.1
C100443,2025-01-31,20,2,54.5
C100443,2025-02-28,4,13,75.8
C100443,2025-03-31,16,9,52.1
C100443,2025-04-30,21,9,72.4
C100443,2025-05-31,29,5,53.5
C100443,2025-06-30,27,1,19.6
C100443,2025-07-31,21,12,42.6
C100443,2025-08-31,15,5,37.7
C100443,2025-09-30,25,2,53.0
C100443,2025-10-31,12,1,71.4
C100444,2025-08-31,15,11,24.8
C100444,2025-09-30,14,14,100.0
C100444,2025-10-31,4,8,59.6
C100445,2024-11-30,45,45,47.7
C100445,2024-12-31,63,20,95.4
C100445,2025-01-31,43,23,83.2
C100445,2025-02-28,35,31,25.2
C100445,2025-03-31,33,36,41.2
C100445,2025-04-30,46,38,53.7
C100445,2025-05-31,79,33,85.0
C100445,2025-06-30,89,35,100.0
C100445,2025-07-31,81,20,100.0
C100445,2025-08-31,66,22,77.6
C100445,2025-09-30,86,38,100.0
C100445,2025-10-31,86,39,58.1
C100446,2025-01-31,55,31,82.3
C100446,2025-02-28,75,33,77.4
C100446,2025-03-31,77,14,100.0
C100446,2025-04-30,10,56,52.4
C100446,2025-05-31,84,36,84.9
C100446,2025-06-30,73,44,67.8
C100446,2025-07-31,84,10,77.9
C100446,2025-08-31,80,47,85.9
C100446,2025-09-30,50,46,53.3
C100446,2025-10-31,102,28,53.2
C100447,2024-11-30,31,30,63.1
C100447,2024-12-31,107,11,86.5
C100447,2025-01-31,34,21,95.0
C100447,2025-02-28,32,40,68.5
C100447,2025-03-31,59,39,46.5
C100447,2025-04-30,99,64,83.9
C100447,2025-05-31,118,22,97.3
C100447,2025-06-30,94,21,53.7
C100447,2025-07-31,21,67,46.4
C100447,2025-08-31,55,9,87.3
C100447,2025-09-30,41,21,69.7
C100447,2025-10-31,34,26,89.4
C100448,2025-02-28,70,32,77.6
C100448,2025-03-31,50,65,50.4
C100448,2025-04-30,65,32,91.8
C100448,2025-05-31,86,29,84.5
C100448,2025-06-30,67,0,40.6
C100448,2025-07-31,45,19,41.0
C100448,2025-08-31,77,30,71.4
C100448,2025-09-30,29,29,7.1
C100448,2025-10-31,56,31,73.5
C100449,2024-11-30,7,11,31.5
C100449,2024-12-31,13,14,94.6
C100449,2025-01-31,20,5,60.4
C100449,2025-02-28,27,13,100.0
C100449,2025-03-31,14,11,85.6
C100449,2025-04-30,31,0,60.3
C100449,2025-05-31,31,27,74.4
C100449,2025-06-30,17,3,100.0
C100449,2025-07-31,25,4,54.3
C100449,2025-08-31,22,13,39.3
C100449,2025-09-30,15,0,75.8
C100449,2025-10-31,17,12,84.1
C100450,2024-11-30,65,27,75.5
C100450,2024-12-31,61,52,76.6
C100450,2025-01-31,46,48,89.9
C100450,2025-02-28,27,57,66.3
C100450,2025-03-31,66,48,60.7
C100450,2025-04-30,82,23,47.8
C100450,2025-05-31,36,40,43.1
C100450,2025-06-30,98,51,100.0
C100450,2025-07-31,62,34,46.8
C100450,2025-08-31,83,36,89.0
C100450,2025-09-30,100,19,80.8
C100450,2025-10-31,67,13,68.6
C100452,2024-12-31,23,8,83.8
C100452,2025-01-31,7,16,65.6
C100452,2025-02-28,15,4,13.4
C100452,2025-03-31,13,16,53.2
C100452,2025-04-30,29,6,73.8
C100452,2025-05-31,14,4,52.5
C100452,2025-06-30,14,0,51.0
C100452,2025-07-31,20,17,75.4
C100452,2025-08-31,29,14,66.3
C100452,2025-09-30,10,10,65.3
C100452,2025-10-31,31,14,85.1
C100453,2024-11-30,35,24,70.3
C100453,2024-12-31,87,27,77.4
C100453,2025-01-31,76,9,100.0
C100453,2025-02-28,38,0,62.9
C100453,2025-03-31,100,40,98.4
C100453,2025-04-30,60,27,39.1
C100453,2025-05-31,5,33,77.9
C100453,2025-06-30,68,41,100.0
C100453,2025-07-31,67,27,56.0
C100453,2025-08-31,108,39,67.1
C100453,2025-09-30,31,52,39.6
C100453,2025-10-31,104,0,100.0
C100454,2024-11-30,23,10,54.2
C100454,2024-12-31,35,14,43.6
C100454,2025-01-31,6,11,52.0
C100454,2025-02-28,7,9,40.9
C100454,2025-03-31,20,14,86.5
C100454,2025-04-30,27,5,66.4
C100454,2025-05-31,20,2,64.6
C100454,2025-06-30,34,10,29.4
C100454,2025-07-31,20,2,73.9
C100454,2025-08-31,24,8,51.4
C100454,2025-09-30,18,10,40.6
C100454,2025-10-31,8,16,45.0
C100455,2024-11-30,21,11,63.4
C100455,2024-12-31,10,0,41.6
C100455,2025-01-31,23,5,50.6
C100455,2025-02-28,37,0,47.2
C100455,2025-03-31,35,9,47.5
C100455,2025-04-30,29,10,52.7
C100455,2025-05-31,21,6,36.7
C100455,2025-06-30,19,3,56.5
C100455,2025-07-31,22,15,79.9
C100455,2025-08-31,16,12,65.2
C100455,2025-09-30,22,7,36.8
C100455,2025-10-31,24,0,52.6
C100456,2024-11-30,0,5,32.5
C100456,2024-12-31,86,42,67.6
C100456,2025-01-31,77,45,72.5
C100456,2025-02-28,26,26,56.7
C100456,2025-03-31,30,36,65.6
C100456,2025-04-30,70,35,87.9
C100456,2025-05-31,55,33,60.4
C100456,2025-06-30,45,54,24.1
C100456,2025-07-31,81,18,62.0
C100456,2025-08-31,66,3,55.7
C100456,2025-09-30,39,26,46.9
C100456,2025-10-31,98,62,42.2
C100457,2025-05-31,73,45,85.2
C100457,2025-06-30,44,25,49.7
C100457,2025-07-31,49,8,64.0
C100457,2025-08-31,23,26,32.7
C100457,2025-09-30,64,17,77.1
C100457,2025-10-31,85,58,27.8
C100458,2024-11-30,13,8,63.5
C100458,2024-12-31,6,4,54.6
C100458,2025-01-31,20,12,65.5
C100458,2025-02-28,22,11,58.4
C100458,2025-03-31,25,0,89.2
C100458,2025-04-30,2,3,46.1
C100458,2025-05-31,25,0,57.8
C100458,2025-06-30,26,15,44.7
C100458,2025-07-31,17,6,47.8
C100458,2025-08-31,11,4,62.4
C100458,2025-09-30,21,12,61.3
C100458,2025-10-31,25,15,23.5
C100459,2024-11-30,92,60,80.2
C100459,2024-12-31,102,108,100.0
C100459,2025-01-31,150,73,100.0
C100459,2025-02-28,35,71,81.2
C100459,2025-03-31,103,18,80.6
C100459,2025-04-30,136,31,100.0
C100459,2025-05-31,113,21,85.8
C100459,2025-06-30,190,70,100.0
C100459,2025-07-31,91,132,91.6
C100459,2025-08-31,198,85,100.0
C100459,2025-09-30,91,49,100.0
C100459,2025-10-31,227,21,100.0
C100460,2024-11-30,49,17,72.0
C100460,2024-12-31,87,38,72.6
C100460,2025-01-31,72,23,82.2
C100460,2025-02-28,93,0,96.9
C100460,2025-03-31,23,52,44.9
C100460,2025-04-30,30,42,67.3
C100460,2025-05-31,36,7,58.3
C100460,2025-06-30,31,10,62.6
C100460,2025-07-31,36,37,91.8
C100460,2025-08-31,56,32,100.0
C100460,2025-09-30,31,51,81.8
C100460,2025-10-31,80,53,82.3
C100461,2024-11-30,107,115,100.0
C100461,2024-12-31,201,71,100.0
C100461,2025-01-31,150,109,100.0
C100461,2025-02-28,115,83,62.2
C100461,2025-03-31,195,37,100.0
C100461,2025-04-30,75,113,81.4
C100461,2025-05-31,96,99,70.2
C100461,2025-06-30,181,58,75.9
C100461,2025-07-31,84,51,100.0
C100461,2025-08-31,190,138,100.0
C100461,2025-09-30,110,62,78.4
C100461,2025-10-31,102,0,83.7
C100462,2025-06-30,9,9,95.3
C100462,2025-07-31,15,11,73.1
C100462,2025-08-31,22,11,50.1
C100462,2025-09-30,18,4,72.9
C100462,2025-10-31,6,15,23.9
C100464,2025-04-30,193,55,89.7
C100464,2025-05-31,172,109,98.6
C100464,2025-06-30,180,0,83.6
C100464,2025-07-31,212,60,83.4
C100464,2025-08-31,100,31,80.0
C100464,2025-09-30,119,77,88.3
C100464,2025-10-31,216,87,100.0
C100465,2024-11-30,87,23,53.8
C100465,2024-12-31,88,32,82.1
C100465,2025-01-31,44,18,81.6
C100465,2025-02-28,83,44,93.5
C100465,2025-03-31,73,32,70.8
C100465,2025-04-30,89,23,87.1
C100465,2025-05-31,40,18,58.6
C100465,2025-06-30,40,44,36.4
C100465,2025-07-31,62,32,34.5
C100465,2025-08-31,49,34,74.9
C100465,2025-09-30,55,42,66.1
C100465,2025-10-31,60,34,88.5
C100466,2025-09-30,43,21,51.0
C100466,2025-10-31,52,55,78.8
C100468,2024-11-30,10,6,60.8
C100468,2024-12-31,12,5,80.9
C100468,2025-01-31,15,15,80.1
C100468,2025-02-28,14,4,49.1
C100468,2025-03-31,11,10,49.6
C100468,2025-04-30,22,18,73.7
C100468,2025-05-31,23,0,66.5
C100468,2025-06-30,33,0,74.8
C100468,2025-07-31,18,4,72.0
C100468,2025-08-31,33,14,53.6
C100468,2025-09-30,12,10,71.5
C100468,2025-10-31,16,8,100.0
C100469,2024-11-30,85,50,49.1
C100469,2024-12-31,43,31,44.3
C100469,2025-01-31,98,55,72.0
C100469,2025-02-28,102,29,100.0
C100469,2025-03-31,63,40,99.0
C100469,2025-04-30,90,39,77.2
C100469,2025-05-31,72,15,77.0
C100469,2025-06-30,33,0,62.0
C100469,2025-07-31,90,46,78.4
C100469,2025-08-31,101,19,45.3
C100469,2025-09-30,7,8,68.7
C100469,2025-10-31,44,38,97.6
C100470,2025-02-28,11,12,64.4
C100470,2025-03-31,13,18,48.6
C100470,2025-04-30,16,22,65.8
C100470,2025-05-31,27,18,46.0
C100470,2025-06-30,29,6,48.8
C100470,2025-07-31,17,6,72.1
C100470,2025-08-31,22,7,70.8
C100470,2025-09-30,17,8,56.6
C100470,2025-10-31,23,12,50.4
C100471,2024-11-30,187,60,99.2
C100471,2024-12-31,57,111,69.2
C100471,2025-01-31,151,113,90.8
C100471,2025-02-28,63,72,77.2
C100471,2025-03-31,125,131,41.9
C100471,2025-04-30,202,103,100.0
C100471,2025-05-31,0,123,29.5
C100471,2025-06-30,111,62,95.1
C100471,2025-07-31,175,107,100.0
C100471,2025-08-31,154,87,79.5
C100471,2025-09-30,97,107,99.1
C100471,2025-10-31,180,48,100.0
C100472,2024-12-31,10,16,48.1
C100472,2025-01-31,33,0,96.3
C100472,2025-02-28,17,7,59.6
C100472,2025-03-31,14,9,39.9
C100472,2025-04-30,14,12,36.6
C100472,2025-05-31,13,1,44.3
C100472,2025-06-30,30,4,45.4
C100472,2025-07-31,21,7,100.0
C100472,2025-08-31,18,12,74.9
C100472,2025-09-30,27,11,55.8
C100472,2025-10-31,36,9,53.2
C100473,2025-05-31,103,0,100.0
C100473,2025-06-30,8,69,48.6
C100473,2025-07-31,265,0,100.0
C100473,2025-08-31,132,61,83.0
C100473,2025-09-30,135,17,100.0
C100473,2025-10-31,9,68,41.0
C100474,2025-09-30,196,143,100.0
C100474,2025-10-31,217,56,100.0
C100475,2025-01-31,33,13,61.1
C100475,2025-02-28,25,11,56.9
C100475,2025-03-31,9,8,65.5
C100475,2025-04-30,19,15,64.0
C100475,2025-05-31,12,2,50.9
C100475,2025-06-30,15,12,40.6
C100475,2025-07-31,15,16,58.0
C100475,2025-08-31,14,10,82.2
C100475,2025-09-30,22,13,42.3
C100475,2025-10-31,28,23,43.5
C100476,2024-11-30,10,11,70.8
C100476,2024-12-31,19,3,54.2
C100476,2025-01-31,24,7,70.1
C100476,2025-02-28,29,11,59.1
C100476,2025-03-31,26,4,39.6
C100476,2025-04-30,17,7,39.6
C100476,2025-05-31,34,23,54.3
C100476,2025-06-30,20,8,78.8
C100476,2025-07-31,30,0,69.5
C100476,2025-08-31,9,20,61.8
C100476,2025-09-30,13,8,48.6
C100476,2025-10-31,24,16,35.0
C100477,2024-11-30,242,137,100.0
C100477,2024-12-31,144,141,100.0
C100477,2025-01-31,121,104,100.0
C100477,2025-02-28,145,43,100.0
C100477,2025-03-31,153,47,100.0
C100477,2025-04-30,69,42,88.2
C100477,2025-05-31,41,107,23.4
C100477,2025-06-30,43,49,70.1
C100477,2025-07-31,214,72,100.0
C100477,2025-08-31,172,33,100.0
C100477,2025-09-30,72,73,71.4
C100477,2025-10-31,94,76,84.5
C100478,2025-08-31,205,2,100.0
C100478,2025-09-30,97,106,97.4
C100478,2025-10-31,168,40,100.0
C100479,2025-06-30,7,0,26.8
C100479,2025-07-31,19,14,0.0
C100479,2025-08-31,30,10,28.6
C100479,2025-09-30,20,16,68.7
C100479,2025-10-31,28,1,51.1
C100480,2024-11-30,12,20,66.8
C100480,2024-12-31,42,7,49.5
C100480,2025-01-31,18,18,48.7
C100480,2025-02-28,20,10,57.5
C100480,2025-03-31,14,9,51.1
C100480,2025-04-30,19,15,91.5
C100480,2025-05-31,13,7,37.8
C100480,2025-06-30,21,6,61.8
C100480,2025-07-31,28,0,69.2
C100480,2025-08-31,16,12,37.4
C100480,2025-09-30,29,15,71.0
C100480,2025-10-31,26,5,46.3
C100481,2025-04-30,78,16,100.0
C100481,2025-05-31,52,39,100.0
C100481,2025-06-30,43,31,85.4
C100481,2025-07-31,82,24,67.0
C100481,2025-08-31,54,56,62.4
C100481,2025-09-30,61,22,84.4
C100481,2025-10-31,63,11,51.6
C100482,2025-10-31,12,15,69.9
C100484,2024-11-30,91,42,91.4
C100484,2024-12-31,56,43,74.4
C100484,2025-01-31,103,28,100.0
C100484,2025-02-28,80,43,36.4
C100484,2025-03-31,82,27,68.5
C100484,2025-04-30,24,29,58.7
C100484,2025-05-31,28,3,69.1
C100484,2025-06-30,80,33,99.7
C100484,2025-07-31,57,29,50.7
C100484,2025-08-31,22,63,80.0
C100484,2025-09-30,26,32,56.7
C100484,2025-10-31,53,22,75.3
C100485,2024-11-30,26,12,56.3
C100485,2024-12-31,18,15,65.3
C100485,2025-01-31,20,9,63.6
C100485,2025-02-28,16,14,33.8
C100485,2025-03-31,16,13,32.7
C100485,2025-04-30,7,10,18.4
C100485,2025-05-31,9,14,48.9
C100485,2025-06-30,30,2,58.1
C100485,2025-07-31,23,2,78.3
C100485,2025-08-31,24,0,57.2
C100485,2025-09-30,23,6,28.1
C100485,2025-10-31,22,23,49.6
C100486,2024-11-30,32,5,65.0
C100486,2024-12-31,26,9,52.7
C100486,2025-01-31,25,21,64.3
C100486,2025-02-28,15,8,100.0
C100486,2025-03-31,21,6,34.1
C100486,2025-04-30,5,12,64.8
C100486,2025-05-31,16,9,31.9
C100486,2025-06-30,21,12,46.3
C100486,2025-07-31,33,4,66.7
C100486,2025-08-31,26,9,54.9
C100486,2025-09-30,8,18,49.3
C100486,2025-10-31,24,14,45.4
C100487,2025-06-30,18,18,33.7
C100487,2025-07-31,37,5,38.7
C100487,2025-08-31,21,23,18.8
C100487,2025-09-30,18,12,56.7
C100487,2025-10-31,23,5,45.7
C100488,2024-11-30,18,3,55.1
C100488,2024-12-31,16,7,61.7
C100488,2025-01-31,5,8,98.0
C100488,2025-02-28,11,17,54.8
C100488,2025-03-31,15,2,57.8
C100488,2025-04-30,31,7,58.7
C100488,2025-05-31,28,12,27.9
C100488,2025-06-30,20,19,55.9
C100488,2025-07-31,0,12,46.0
C100488,2025-08-31,5,0,71.2
C100488,2025-09-30,14,4,54.0
C100488,2025-10-31,14,10,50.6
C100489,2025-04-30,10,6,62.2
C100489,2025-05-31,20,9,95.4
C100489,2025-06-30,25,15,55.0
C100489,2025-07-31,21,7,72.6
C100489,2025-08-31,19,11,59.5
C100489,2025-09-30,19,27,43.0
C100489,2025-10-31,14,14,42.8
C100490,2025-04-30,53,10,77.5
C100490,2025-05-31,72,24,88.3
C100490,2025-06-30,15,17,51.6
C100490,2025-07-31,31,0,54.2
C100490,2025-08-31,76,53,64.4
C100490,2025-09-30,77,41,100.0
C100490,2025-10-31,51,0,68.4
C100491,2025-06-30,11,5,47.6
C100491,2025-07-31,17,10,69.7
C100491,2025-08-31,17,12,56.0
C100491,2025-09-30,27,8,57.4
C100491,2025-10-31,17,9,40.0
C100492,2025-04-30,12,14,32.3
C100492,2025-05-31,17,16,48.6
C100492,2025-06-30,26,6,37.6
C100492,2025-07-31,7,17,29.6
C100492,2025-08-31,25,4,84.7
C100492,2025-09-30,37,0,40.6
C100492,2025-10-31,26,13,74.2
C100493,2024-11-30,15,21,57.4
C100493,2024-12-31,10,8,29.3
C100493,2025-01-31,32,6,70.5
C100493,2025-02-28,16,6,17.1
C100493,2025-03-31,24,17,39.7
C100493,2025-04-30,7,14,19.4
C100493,2025-05-31,29,4,37.6
C100493,2025-06-30,21,3,42.9
C100493,2025-07-31,22,0,90.2
C100493,2025-08-31,20,2,36.3
C100493,2025-09-30,27,13,86.7
C100493,2025-10-31,14,11,63.2
C100494,2025-04-30,178,117,95.0
C100494,2025-05-31,133,44,93.3
C100494,2025-06-30,179,0,100.0
C100494,2025-07-31,76,57,100.0
C100494,2025-08-31,158,84,79.1
C100494,2025-09-30,81,109,65.2
C100494,2025-10-31,112,110,66.3
C100496,2025-06-30,22,10,57.3
C100496,2025-07-31,15,6,33.4
C100496,2025-08-31,23,5,77.0
C100496,2025-09-30,18,3,51.2
C100496,2025-10-31,16,16,48.0
C100497,2025-06-30,53,55,77.8
C100497,2025-07-31,99,52,65.3
C100497,2025-08-31,83,57,100.0
C100497,2025-09-30,83,47,71.6
C100497,2025-10-31,39,23,29.7
C100498,2024-11-30,215,58,100.0
C100498,2024-12-31,71,115,63.8
C100498,2025-01-31,68,138,94.8
C100498,2025-02-28,151,71,100.0
C100498,2025-03-31,150,36,91.8
C100498,2025-04-30,249,182,100.0
C100498,2025-05-31,166,55,89.4
C100498,2025-06-30,98,46,100.0
C100498,2025-07-31,241,101,100.0
C100498,2025-08-31,190,59,70.3
C100498,2025-09-30,156,34,85.8
C100498,2025-10-31,125,49,91.0
C100499,2024-12-31,19,0,86.7
C100499,2025-01-31,12,4,47.4
C100499,2025-02-28,19,18,61.7
C100499,2025-03-31,24,11,62.6
C100499,2025-04-30,22,0,52.3
C100499,2025-05-31,29,33,35.6
C100499,2025-06-30,23,6,98.6
C100499,2025-07-31,9,13,24.9
C100499,2025-08-31,17,9,77.1
C100499,2025-09-30,11,13,54.0
C100499,2025-10-31,22,15,31.7
C100500,2025-02-28,79,19,98.3
C100500,2025-03-31,68,26,60.9
C100500,2025-04-30,79,52,65.7
C100500,2025-05-31,32,42,31.7
C100500,2025-06-30,28,10,51.0
C100500,2025-07-31,27,0,36.3
C100500,2025-08-31,75,7,68.2
C100500,2025-09-30,106,29,92.2
C100500,2025-10-31,37,68,51.5
C100502,2024-11-30,54,53,64.4
C100502,2024-12-31,61,24,64.8
C100502,2025-01-31,68,39,59.8
C100502,2025-02-28,41,19,35.6
C100502,2025-03-31,21,35,75.8
C100502,2025-04-30,80,0,71.8
C100502,2025-05-31,33,32,52.6
C100502,2025-06-30,74,29,36.7
C100502,2025-07-31,36,30,63.8
C100502,2025-08-31,26,2,59.8
C100502,2025-09-30,26,0,49.8
C100502,2025-10-31,48,14,51.9
C100503,2024-11-30,20,5,58.1
C100503,2024-12-31,16,11,72.9
C100503,2025-01-31,26,17,75.4
C100503,2025-02-28,21,7,49.2
C100503,2025-03-31,12,10,67.9
C100503,2025-04-30,14,9,41.1
C100503,2025-05-31,21,6,42.2
C100503,2025-06-30,14,13,52.7
C100503,2025-07-31,16,11,47.0
C100503,2025-08-31,29,4,55.9
C100503,2025-09-30,8,7,19.1
C100503,2025-10-31,25,14,74.0
C100504,2025-01-31,60,14,54.0
C100504,2025-02-28,96,55,84.5
C100504,2025-03-31,47,54,51.8
C100504,2025-04-30,65,54,54.9
C100504,2025-05-31,79,39,75.5
C100504,2025-06-30,36,16,67.8
C100504,2025-07-31,25,32,69.2
C100504,2025-08-31,83,4,100.0
C100504,2025-09-30,100,37,62.6
C100504,2025-10-31,52,29,72.7
C100505,2025-06-30,20,11,54.9
C100505,2025-07-31,22,7,50.6
C100505,2025-08-31,15,21,84.3
C100505,2025-09-30,24,17,74.0
C100505,2025-10-31,21,0,51.8
C100506,2024-12-31,51,9,37.3
C100506,2025-01-31,71,35,50.3
C100506,2025-02-28,42,50,46.4
C100506,2025-03-31,64,26,81.5
C100506,2025-04-30,39,31,66.4
C100506,2025-05-31,65,31,78.6
C100506,2025-06-30,112,76,74.5
C100506,2025-07-31,4,40,55.1
C100506,2025-08-31,85,35,79.5
C100506,2025-09-30,87,52,51.3
C100506,2025-10-31,40,28,65.3
C100507,2024-11-30,54,37,87.9
C100507,2024-12-31,101,40,66.6
C100507,2025-01-31,56,28,79.0
C100507,2025-02-28,69,66,63.8
C100507,2025-03-31,69,72,61.3
C100507,2025-04-30,63,12,72.6
C100507,2025-05-31,41,48,66.6
C100507,2025-06-30,37,45,65.9
C100507,2025-07-31,82,9,84.7
C100507,2025-08-31,78,22,50.8
C100507,2025-09-30,59,52,92.2
C100507,2025-10-31,49,6,57.7
C100508,2025-06-30,16,12,53.2
C100508,2025-07-31,13,16,57.1
C100508,2025-08-31,23,0,9.2
C100508,2025-09-30,8,7,64.2
C100508,2025-10-31,1,19,53.7
C100509,2025-06-30,92,14,90.7
C100509,2025-07-31,62,44,66.0
C100509,2025-08-31,71,49,60.6
C100509,2025-09-30,65,0,85.7
C100509,2025-10-31,106,7,83.5
C100511,2024-11-30,81,30,80.3
C100511,2024-12-31,50,22,64.9
C100511,2025-01-31,61,8,69.0
C100511,2025-02-28,97,22,57.6
C100511,2025-03-31,56,17,41.9
C100511,2025-04-30,63,17,58.5
C100511,2025-05-31,63,2,36.2
C100511,2025-06-30,76,0,55.8
C100511,2025-07-31,16,21,63.9
C100511,2025-08-31,62,73,92.4
C100511,2025-09-30,37,8,100.0
C100511,2025-10-31,85,40,79.8
C100512,2025-07-31,66,3,75.1
C100512,2025-08-31,61,13,59.6
C100512,2025-09-30,96,27,100.0
C100512,2025-10-31,18,20,25.1
C100513,2025-07-31,10,5,59.6
C100513,2025-08-31,22,5,12.8
C100513,2025-09-30,31,8,38.0
C100513,2025-10-31,22,11,50.9
C100514,2025-04-30,21,3,72.2
C100514,2025-05-31,12,6,67.0
C100514,2025-06-30,29,19,80.8
C100514,2025-07-31,17,0,83.8
C100514,2025-08-31,30,5,78.4
C100514,2025-09-30,17,19,45.4
C100514,2025-10-31,35,14,97.6
C100515,2025-05-31,114,87,68.6
C100515,2025-06-30,187,107,100.0
C100515,2025-07-31,166,100,95.9
C100515,2025-08-31,170,54,100.0
C100515,2025-09-30,149,55,100.0
C100515,2025-10-31,118,54,100.0
C100516,2024-11-30,21,12,27.9
C100516,2024-12-31,23,13,49.7
C100516,2025-01-31,36,0,77.7
C100516,2025-02-28,25,13,61.9
C100516,2025-03-31,24,15,43.5
C100516,2025-04-30,22,8,35.5
C100516,2025-05-31,25,6,28.4
C100516,2025-06-30,15,5,75.6
C100516,2025-07-31,21,18,43.7
C100516,2025-08-31,26,27,65.8
C100516,2025-09-30,26,14,30.2
C100516,2025-10-31,24,11,52.8
C100517,2024-11-30,12,14,34.6
C100517,2024-12-31,37,10,37.9
C100517,2025-01-31,15,8,100.0
C100517,2025-02-28,12,9,43.2
C100517,2025-03-31,23,6,34.9
C100517,2025-04-30,18,8,44.2
C100517,2025-05-31,15,17,48.6
C100517,2025-06-30,10,7,54.4
C100517,2025-07-31,9,19,70.4
C100517,2025-08-31,31,12,18.5
C100517,2025-09-30,32,4,45.0
C100517,2025-10-31,21,18,78.1
C100518,2025-06-30,27,8,52.4
C100518,2025-07-31,22,9,75.1
C100518,2025-08-31,26,13,8.1
C100518,2025-09-30,21,9,60.4
C100518,2025-10-31,13,2,63.6
C100519,2024-11-30,51,40,53.6
C100519,2024-12-31,93,48,86.9
C100519,2025-01-31,54,45,75.9
C100519,2025-02-28,65,48,100.0
C100519,2025-03-31,29,11,44.1
C100519,2025-04-30,23,28,69.7
C100519,2025-05-31,59,20,92.2
C100519,2025-06-30,63,36,94.1
C100519,2025-07-31,57,67,60.0
C100519,2025-08-31,107,12,96.0
C100519,2025-09-30,44,50,55.1
C100519,2025-10-31,66,18,90.7
C100520,2025-08-31,44,60,44.7
C100520,2025-09-30,27,47,47.2
C100520,2025-10-31,59,24,43.4
C100521,2025-07-31,19,17,76.4
C100521,2025-08-31,21,16,35.8
C100521,2025-09-30,17,12,53.1
C100521,2025-10-31,18,2,14.4
C100522,2025-07-31,26,11,76.7
C100522,2025-08-31,16,5,55.5
C100522,2025-09-30,26,8,74.7
C100522,2025-10-31,11,9,52.3
C100523,2025-04-30,29,11,94.6
C100523,2025-05-31,9,10,56.6
C100523,2025-06-30,24,5,91.7
C100523,2025-07-31,20,3,56.3
C100523,2025-08-31,17,26,76.7
C100523,2025-09-30,20,9,75.7
C100523,2025-10-31,27,0,71.9
C100524,2025-10-31,20,2,74.3
C100525,2024-11-30,37,13,84.3
C100525,2024-12-31,34,5,24.2
C100525,2025-01-31,25,8,30.8
C100525,2025-02-28,19,14,53.4
C100525,2025-03-31,13,8,53.9
C100525,2025-04-30,4,9,24.4
C100525,2025-05-31,25,0,78.6
C100525,2025-06-30,16,6,61.2
C100525,2025-07-31,13,11,39.7
C100525,2025-08-31,15,12,32.2
C100525,2025-09-30,9,11,52.5
C100525,2025-10-31,21,11,58.1
C100526,2025-09-30,74,31,34.5
C100526,2025-10-31,18,64,56.0
C100527,2025-06-30,27,7,57.8
C100527,2025-07-31,16,24,60.4
C100527,2025-08-31,15,0,94.5
C100527,2025-09-30,18,14,73.1
C100527,2025-10-31,16,14,43.3
C100528,2024-11-30,12,16,50.8
C100528,2024-12-31,24,12,70.8
C100528,2025-01-31,7,6,45.8
C100528,2025-02-28,13,12,78.1
C100528,2025-03-31,30,7,65.8
C100528,2025-04-30,23,13,40.1
C100528,2025-05-31,34,15,80.4
C100528,2025-06-30,29,13,39.1
C100528,2025-07-31,18,0,64.3
C100528,2025-08-31,18,9,80.1
C100528,2025-09-30,16,8,55.8
C100528,2025-10-31,5,8,2.0
C100530,2024-11-30,107,105,94.6
C100530,2024-12-31,106,71,63.8
C100530,2025-01-31,139,193,100.0
C100530,2025-02-28,142,76,77.7
C100530,2025-03-31,95,85,71.2
C100530,2025-04-30,190,135,100.0
C100530,2025-05-31,145,0,100.0
C100530,2025-06-30,75,52,94.2
C100530,2025-07-31,197,50,100.0
C100530,2025-08-31,100,19,70.6
C100530,2025-09-30,49,98,74.2
C100530,2025-10-31,171,29,83.1
C100531,2025-07-31,142,72,94.4
C100531,2025-08-31,123,141,99.5
C100531,2025-09-30,250,123,100.0
C100531,2025-10-31,79,94,67.7
C100532,2025-02-28,20,56,50.8
C100532,2025-03-31,34,22,45.4
C100532,2025-04-30,43,26,98.9
C100532,2025-05-31,44,59,81.6
C100532,2025-06-30,69,43,73.3
C100532,2025-07-31,90,40,46.7
C100532,2025-08-31,67,44,66.6
C100532,2025-09-30,63,18,43.4
C100532,2025-10-31,22,2,70.7
C100533,2025-08-31,0,6,34.7
C100533,2025-09-30,17,0,63.7
C100533,2025-10-31,9,16,40.6
C100534,2025-01-31,19,10,61.2
C100534,2025-02-28,20,7,63.5
C100534,2025-03-31,23,5,66.2
C100534,2025-04-30,29,14,78.3
